id,country,ccode,institution,recommendation,year,womensrightsissue,nomention,inaction,consideration,delegation,execution,compliance,vaw,econ,action,precision,documentname,session,recstate,case,finaljudgmentdate,recSource
ECtHR0029,Cyprus,352,ECtHR,"recalled that an effective investigation must, inter alia, be prompt and carried out with reasonable expedition and involve the next-of-kin to the extent necessary to safeguard his legitimate interests;",2011,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1115"
ECtHR0030,Cyprus,352,ECtHR,"encouraged the Cypriot authorities’ efforts to provide such legal assistance to the Russian investigators as soon as possible, independently of the completion of the investigation and stressed again the critical importance of close co-operation between the Cypriot and Russian authorities;",2011,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1115"
ECtHR0031,Cyprus,352,ECtHR,invited both the Cypriot and Russian authorities to keep the Committee updated on the progress of both investigations.,2011,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,1,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1115"
ECtHR0032,Cyprus,352,ECtHR,strongly encouraged the Cypriot authorities to ensure that the investigators have all necessary means to conduct an effective investigation and to complete it without further delay;,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,7,2,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1144"
ECtHR0033,Cyprus,352,ECtHR,reiterated the particular importance for the applicant to be involved in the investigation and took note of the Cypriot authorities’ continued efforts and commitment to do everything possible in this respect;,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1144"
ECtHR0034,Cyprus,352,ECtHR,stressed again the critical importance of close co-operation between the Cypriot and Russian authorities,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,2,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1144"
ECtHR0035,Cyprus,352,ECtHR,and invited the authorities of both States to keep the Committee updated of the developments in their investigations;.,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,1,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1144"
ECtHR0036,Cyprus,352,ECtHR,expressed hope that the Attorney General will take his decision as soon as possible [regarding whether to proceed with a criminal prosecution as soon as possible],2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,2,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1150"
ECtHR0037,Cyprus,352,ECtHR,and invited the Cypriot authorities to keep the Committee informed of the Attorney General’s decision;,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,1,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1150"
ECtHR0038,Russia,365,ECtHR,stressed the manifest importance of close co-operation between Cypriot and Russian authorities in this respect with a view to ensuring that an effective investigation aimed at identification and punishment of those responsible is carried out;,2010,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1092"
ECtHR0039,Russia,365,ECtHR,stressed again the evident importance of close co-operation between Cypriot and Russian authorities in this respect with a view to ensuring that an effective investigation is carried out to identify and punish those responsible; encouraged the Cypriot and Russian authorities to continue their co-operation in this respect;,2010,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1100"
ECtHR0040,Russia,365,ECtHR,emphasised the importance of ensuring that the applicant is informed of all developments in the domestic investigations and in a position to exercise any rights he may have in this respect;,2010,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,2,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1100"
ECtHR0041,Russia,365,ECtHR,"recalled that an effective investigation must, inter alia, be prompt and carried out with reasonable expedition and involve the next-of-kin to the extent necessary to safeguard his legitimate interests;",2011,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1115"
ECtHR0042,Russia,365,ECtHR,"encouraged the Cypriot authorities’ efforts to provide such legal assistance to the Russian investigators as soon as possible, independently of the completion of the investigation and stressed again the critical importance of close co-operation between the Cypriot and Russian authorities;",2011,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1115"
ECtHR0043,Russia,365,ECtHR,invited both the Cypriot and Russian authorities to keep the Committee updated on the progress of both investigations.,2011,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,1,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1115"
ECtHR0044,Russia,365,ECtHR,reiterated the particular importance for the applicant to be involved in the investigation and took note of the Cypriot authorities’ continued efforts and commitment to do everything possible in this respect;,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1144"
ECtHR0045,Russia,365,ECtHR,stressed again the critical importance of close co-operation between the Cypriot and Russian authorities,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,3,2,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1144"
ECtHR0046,Russia,365,ECtHR,and invited the authorities of both States to keep the Committee updated of the developments in their investigations;.,2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,1,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1144"
ECtHR0047,Russia,365,ECtHR,"invited the Russian authorities to indicate whether, in the light of the close link between the Cypriot and Russian investigations, the investigation into Ms Rantseva’s alleged recruitment could be reopened, in the event that the Cypriot investigation reveals any new information.",2012,"right to life, effective investigation, slavery",NaN,0,0,0,0,1,true,false,1,3,,,,Rantsev,10/4/06,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1150"
ECtHR0048,Hungary,310,ECtHR,invited the Hungarian authorities to take all possible measures to further accelerate the pending civil proceedings concerning ownership of the applicant’s apartment with a view to their rapid termination,2013,right to respect private life,NaN,0,0,0,0,1,true,false,3,2,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0049,Hungary,310,ECtHR,invited the Hungarian authorities to take all possible measures to further accelerate the pending civil proceedings concerning ownership of the applicant’s apartment with a view to their rapid termination and to keep the Committee informed on the progress made;,2013,right to respect private life,NaN,0,0,0,0,1,true,false,1,3,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0050,Hungary,310,ECtHR,encouraged the Hungarian authorities to continue their work as regards the introduction of a criminal law provision on domestic violence,2013,right to respect private life,NaN,0,0,0,0,1,true,false,5,3,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0051,Hungary,310,ECtHR,encouraged the Hungarian authorities to continue their work as regards the introduction of a criminal law provision on domestic violence and invited them to provide concrete information on the content of the legislation under preparation;,2013,right to respect private life,NaN,0,0,0,0,1,true,false,1,3,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0052,Hungary,310,ECtHR,encouraged further the Hungarian authorities to continue their efforts to find solutions capable of ensuring that proceedings on restraining orders are shortened,2013,right to respect private life,NaN,0,0,0,0,1,true,false,3,3,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0053,Hungary,310,ECtHR,encouraged further the Hungarian authorities to continue their efforts to find solutions capable of ensuring that proceedings on restraining orders are shortened and invited them to keep the Committee informed on the progress made;,2013,right to respect private life,NaN,0,0,0,0,1,true,false,1,3,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0054,Hungary,310,ECtHR,invited the Hungarian authorities to provide information demonstrating that the measures taken will ensure that dismissals of requests for restraining orders are sufficiently reasoned;,2013,right to respect private life,NaN,0,0,1,1,0,true,false,1,3,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0055,Hungary,310,ECtHR,encouraged the Hungarian authorities to take the necessary measures to ensure that common-law partners enjoy the protection accorded by the “Act on Restraining Order due to Violence among Relatives”.,2013,right to respect private life,NaN,0,0,0,0,1,true,false,7,2,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0056,Hungary,310,ECtHR,,2013,right to respect private life,NaN,0,0,1,1,0,true,false,3,2,,,,Kalucza,24/07/12,"Compilation of Decisions 2010-2014, Committee of Ministers meeting #1172"
ECtHR0057,Ireland,205,ECtHR,underlined the importance of putting in place substantive measures to execute the judgment and invited the authorities to keep the Committee informed in relation to the steps taken under the timetable set out in the action plan,2011,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,1,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1120"
ECtHR0058,Ireland,205,ECtHR,expressed concern regarding the situation of women who believe their life may be at risk due to their pregnancy in circumstances similar to those experienced by the third applicant;,2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,8,2,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1136"
ECtHR0059,Ireland,205,ECtHR,"welcomed the commitment of the Irish authorities to the expeditious implementation of the judgment, strongly encouraged the authorities to ensure that the expert group completes its work as quickly as possible",2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,7,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1136"
ECtHR0060,Ireland,205,ECtHR,"welcomed the commitment of the Irish authorities to the expeditious implementation of the judgment, strongly encouraged the authorities to ensure that the expert group completes its work as quickly as possible and invited the authorities to keep the Committee regularly updated on the group’s progress and to inform it of the substantive measures that the authorities plan to take as soon as possible.",2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,1,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1136"
ECtHR0061,Ireland,205,ECtHR,"highlighted, in this connection, that the expert group noted that ""Ireland is under a legal obligation to put in place and implement a legislative or regulatory regime providing effective and accessible procedures whereby pregnant women can establish whether or not they are entitled to a lawful abortion in accordance with Article 40.3.3° of the Constitution as interpreted by the Supreme Court in the X case” and considered that this would address the concerns raised by the Court (see §§264-267 of the judgment); recalled also in this context that the European Court found the general prohibition on abortion in criminal law constituted a significant chilling factor for women and doctors because of the risk of criminal conviction and imprisonment, and noted the view of the expert group that only the implementation of a statutory framework would provide a defence from criminal prosecution;",2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,5,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1157"
ECtHR0062,Ireland,205,ECtHR,underlined again their concern regarding the situation of women who are of the opinion that their life may be at risk due to their pregnancy in circumstances similar to those experienced by the third applicant and invited the Irish authorities to take all necessary measures in that respect;,2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,8,2,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1157"
ECtHR0063,Ireland,205,ECtHR,"urged the Irish authorities to expedite the implementation of the judgment both in that regard and generally, [refers to para. 4]",2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,7,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1157"
ECtHR0064,Ireland,205,ECtHR,invited them to inform the Committee of the option to be pursued to implement the judgment as soon as possible;,2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,1,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1157"
ECtHR0065,Ireland,205,ECtHR,"invited the authorities to keep the Committee informed on developments, including on the content of the legislation and on the timetable.",2013,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,1,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1164"
ECtHR0066,Ireland,205,ECtHR,"noting with satisfaction the significant progress made, encouraged the authorities to continue their efforts to ensure full compliance with the judgment",2013,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,7,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1172"
ECtHR0067,Ireland,205,ECtHR,"noting with satisfaction the significant progress made, encouraged the authorities to continue their efforts to ensure full compliance with the judgment and invited them to continue to keep the Committee informed of all developments.",2013,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,1,3,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1172"
ECtHR0068,Ireland,205,ECtHR,,2011,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,7,2,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1120"
ECtHR0069,Ireland,205,ECtHR,,2012,"respect for private life, interference,",NaN,0,0,0,0,1,true,false,7,2,,,,A. B. and C.,16/12/10,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1136"
ECtHR0070,Ireland,205,ECtHR,"encouraged the authorities to ensure that the recent legislation referred to in the Action Plan, in particular the Children First Act 2015, is brought into force and fully implemented without any delay;",2016,"Prohibition of torture, degrading treatment, effective investigation, inhuman treatment, positive obligations, right to an effective remedy, victim, admissability crteria",NaN,0,0,0,0,0,true,false,7,3,,,,O'Keeffe,28/1/14,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1259"
ECtHR0071,Ireland,205,ECtHR,noted with interest that the authorities have signed the Lanzarote Convention on the Protection of Children against Sexual Exploitation and Sexual Abuse and invited them to consider ratifying it;,2016,"Prohibition of torture, degrading treatment, effective investigation, inhuman treatment, positive obligations, right to an effective remedy, victim, admissability crteria",NaN,0,0,0,0,0,true,false,1,1,,,,O'Keeffe,28/1/14,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1259"
ECtHR0072,Ireland,205,ECtHR,noted with satisfaction that the State Claims’ Agency is making settlement offers to those whose claims fall within the terms of the judgment; urged the authorities to ensure that it continues to take a holistic and flexible approach to all such claims and concludes its work without delay;,2016,"Prohibition of torture, degrading treatment, effective investigation, inhuman treatment, positive obligations, right to an effective remedy, victim, admissability crteria",NaN,0,0,0,0,0,true,false,6,2,,,,O'Keeffe,28/1/14,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1259"
ECtHR0073,Ireland,205,ECtHR,invited the authorities to keep the Committee informed of all relevant developments,2016,"Prohibition of torture, degrading treatment, effective investigation, inhuman treatment, positive obligations, right to an effective remedy, victim, admissability crteria",NaN,0,0,0,0,0,true,false,1,3,,,,O'Keeffe,28/1/14,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1259"
ECtHR0074,Italy,325,ECtHR,invited the authorities to conclude promptly the criminal proceedings against the aggressor of the applicant,2018,"right to life, positive obligations, prohibition of torture, positive obligations, prohibition of discrimination, admissibility criteria, exhaustion of domestic remedies",NaN,0,0,0,0,0,true,false,3,3,,,,Talpis,18/9/17,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1318"
ECtHR0075,Italy,325,ECtHR,invited the authorities to conclude promptly the criminal proceedings against the aggressor of the applicant and provide information on their outcome;,2018,"right to life, positive obligations, prohibition of torture, positive obligations, prohibition of discrimination, admissibility criteria, exhaustion of domestic remedies",NaN,0,0,0,0,0,true,false,1,3,,,,Talpis,18/9/17,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1318"
ECtHR0076,Italy,325,ECtHR,"strongly encouraged the authorities to continue their efforts aimed at providing a comprehensive response to all aspects of the complex problem of violence against women, including in the framework of the monitoring mechanism for the implementation of the Istanbul Convention, with a view to achieving further progress;",2018,"right to life, positive obligations, prohibition of torture, positive obligations, prohibition of discrimination, admissibility criteria, exhaustion of domestic remedies",NaN,0,0,0,0,0,true,false,7,3,,,,Talpis,18/9/17,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1318"
ECtHR0077,Italy,325,ECtHR,"In order to be able to fully assess the effectiveness of the implementation of the legislative framework put in place, invited the authorities to provide, in a timely manner, detailed information, preferably for the period 2013-2018, on: -the criteria used by the competent authorities to respond to requests for preventive and protective measures, the average time to respond and to implement these measures and the number of measures adopted; -the average length of investigations and criminal proceedings in relation to incidents of domestic violence and harassment; -the number of such cases discontinued and the number of convictions and acquittals handed down in relation to the complaints lodged.",2018,"right to life, positive obligations, prohibition of torture, positive obligations, prohibition of discrimination, admissibility criteria, exhaustion of domestic remedies",NaN,0,0,0,0,0,true,false,1,3,,,,Talpis,18/9/17,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1318"
ECtHR0078,Italy,325,ECtHR,,2018,"right to life, positive obligations, prohibition of torture, positive obligations, prohibition of discrimination, admissibility criteria, exhaustion of domestic remedies",NaN,0,0,0,0,0,true,false,2,3,,,,Talpis,18/9/17,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1318"
ECtHR0079,Moldova,359,ECtHR,"noted with interest the proactive attitude displayed by the local authorities in respect of the applicant in the Mudric case with a view to ensuring her protection and encouraged the Moldovan authorities to explore similar appropriate avenues with respect to the applicants in the Eremia and the B. cases in order to ensure, if necessary, the applicants’ safety;",2014,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,1,true,false,3,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2019, Committee of Ministers meeting #1193"
ECtHR0080,Moldova,359,ECtHR,"as regards general measures, took note of the Court’s findings in these cases that the Moldovan authorities have put in place a legislative framework allowing them to take measures against persons accused of family violence, most notably the 2007 Law on Domestic Violence; invited the Moldovan authorities to provide information on the measures adopted and/or envisaged with a view to ensuring an effective implementation of the existing legislation in practice by all concerned State bodies.",2014,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,1,true,false,1,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2020, Committee of Ministers meeting #1193"
ECtHR0081,Moldova,359,ECtHR,invited the Moldovan authorities to provide information on the developments in the reopened investigation in the T.M. and C.M. case;,2015,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,1,true,false,1,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2021, Committee of Ministers meeting #1243"
ECtHR0082,Moldova,359,ECtHR,"noted the wide range of measures taken in 2012-2015 to prevent and combat domestic violence and gender-based discrimination, including legislative, institutional, capacity building and awareness raising measures, and strongly encouraged the Moldovan authorities to continue their efforts in tackling the complex problems at issue in the present group",2015,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,1,true,false,6,2,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2022, Committee of Ministers meeting #1243"
ECtHR0083,Moldova,359,ECtHR,"invited the Moldovan authorities to provide information, preferably for the period of 1 January 2011-31 December 2015, on the number of complaints of domestic violence registered, the number of criminal investigations initiated, the number of requests for protection orders submitted, the number of protection orders adopted, as well as the average time for examination by domestic courts of the requests for protection orders and for execution of these orders by competent authorities as well as on the safeguards available to ensure appropriate action of the police and social care authorities in domestic violence cases and examples of relevant domestic courts’ case-law;",2015,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,0,true,false,1,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2023, Committee of Ministers meeting #1243"
ECtHR0084,Moldova,359,ECtHR,further invited the Moldovan authorities to consider signing and ratifying the Istanbul Convention on preventing and combating violence against women and domestic violence,2015,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,1,true,false,1,1,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2024, Committee of Ministers meeting #1243"
ECtHR0085,Moldova,359,ECtHR,invited the authorities promptly to conclude the criminal proceedings against the aggressor in the T.M. and C.M. case,2017,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,0,true,false,3,2,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2025, Committee of Ministers meeting #1302"
ECtHR0086,Moldova,359,ECtHR,invited the authorities promptly to conclude the criminal proceedings against the aggressor in the T.M. and C.M. case and provide information on their outcome;,2017,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,0,true,false,1,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2026, Committee of Ministers meeting #1302"
ECtHR0087,Moldova,359,ECtHR,"noted with interest the wide range of measures taken in 2015-2017 to prevent and combat domestic violence and gender- based discrimination, in particular the signing of the Istanbul Convention on preventing and combating violence against women and domestic violence, as recommended by the Committee in December 2015, and strongly encouraged the authorities rapidly to ratify it;",2017,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,0,true,false,1,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2027, Committee of Ministers meeting #1302"
ECtHR0088,Moldova,359,ECtHR,"strongly encouraged the authorities to continue their efforts in tackling the complex problems at issue in the present cases, notably by ensuring a holistic response to domestic violence, including by involving all relevant actors, with a view to achieving further progress;",2017,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,0,true,false,6,1,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2028, Committee of Ministers meeting #1302"
ECtHR0089,Moldova,359,ECtHR,"invited the authorities to provide information, by 31 March 2019, preferably for the period January 2016 to December 2018, on: a) the number of complaints of domestic violence registered; b) the number of criminal and administrative investigations initiated and their outcome; c) the number of requests for protection orders submitted and the average time for their examination by the domestic courts; d) the number of protection orders adopted and the average time for their enforcement by the competent authorities; e) the number of emergency restraining orders issued by the police; f) the number of criminal and administrative proceedings initiated for breaches of protection or emergency restraining orders and their outcome;",2017,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,0,0,true,false,1,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2029, Committee of Ministers meeting #1302"
ECtHR0090,Moldova,359,ECtHR,,2014,"prohibition of torture, discrimination, respect for private life, positive obligations, inhuman treatment",NaN,0,0,0,1,0,true,false,7,3,,,,Eremia,28/08/13,"Compilation of Decisions 2010-2014; Compilation of Decisions 2014-2030, Committee of Ministers meeting #1193"
ECtHR0091,Poland,290,ECtHR,"invited the authorities further to reflect on measures to provide women seeking lawful abortion with appropriate consideration and adequate information on the steps they should take to exercise this right, in particular when the pregnancy results from a criminal act;",2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,7,1,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0092,Poland,290,ECtHR,"invited the authorities to provide information on how, when a doctor invokes the conscience clause, they will ensure that women seeking lawful abortion receive full and credible information about accessing the health care services to which they are entitled;",2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,1,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0093,Poland,290,ECtHR,"in this context, invited the authorities also to provide information on action taken against medical service providers in respect of failure to comply with their contracts with the National Health Fund in respect of lawful abortion, and on the general availability of lawful abortion in the Polish healthcare system;",2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,1,0,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0094,Poland,290,ECtHR,invited the authorities to provide additional clarification on why the existing mechanism to protect patient data was not effective in the applicants’ case and the conclusions drawn to prevent a similar situation recurring;,2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,1,0,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0095,Poland,290,ECtHR,invited the authorities to provide additional information on any general measures undertaken or envisaged to ensure the respectful treatment of minors seeking lawful abortion.,2017,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,0,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1294"
ECtHR0096,Poland,290,ECtHR,"noted that further information is required on a number of issues concerning the shortcomings identified by the Committee at its 1294th meeting (September 2017) (DH), as regards: access to lawful abortion in the Polish healthcare system, in particular: a) when a doctor invokes the conscience clause and b) in case of failure by medical service providers to comply with their contracts with the National Health Fund as regards access to lawful abortion;",2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,333,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0097,Poland,290,ECtHR,"noted that further information is required on a number of issues concerning the shortcomings identified by the Committee at its 1294th meeting (September 2017) (DH), as regards: why the existing mechanism to protect patient data was not effective in the applicants’ case;",2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0098,Poland,290,ECtHR,"noted that further information is required on a number of issues concerning the shortcomings identified by the Committee at its 1294th meeting (September 2017) (DH), as regards: how the authorities envisage further safeguarding the rights of minors seeking lawful abortion so as to prevent new Article 3 violations;",2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,0,0,0,0,0,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
ECtHR0099,Poland,290,ECtHR,"urged therefore the authorities to provide rapidly more concrete information, including examples of cases and relevant statistical data, on these outstanding questions, as well as on measures adopted to provide women seeking lawful abortion with appropriate consideration and adequate information on the steps they should take to exercise this right, in particular when pregnancy results from a criminal act;",2018,"Prohibition of torture, degrading and inhuman treatment, right to liberty and security, right to respect for private and family life, positive obligations",NaN,1,0,0,0,333,true,false,1,3,,,,P. and S.,30/1/13,"Compilation of decisions 2014-2019, Committee of Ministers meeting #1324"
